Date,EM710.MI
2023-09-13,154.33999633789062
2023-09-14,155.22999572753906
2023-09-15,154.25
2023-09-18,153.6999969482422
2023-09-19,153.4600067138672
2023-09-20,154.00999450683594
2023-09-21,153.44000244140625
2023-09-22,153.3300018310547
2023-09-25,152.8699951171875
2023-09-26,152.5800018310547
2023-09-27,152.08999633789062
2023-09-28,150.64999389648438
2023-09-29,152.14999389648438
2023-10-02,151.5
2023-10-03,150.72000122070312
2023-10-04,150.97999572753906
2023-10-05,151.5
2023-10-06,151.3800048828125
2023-10-09,152.6300048828125
2023-10-10,152.9199981689453
2023-10-11,153.7100067138672
2023-10-12,152.8300018310547
2023-10-13,153.1999969482422
2023-10-16,152.82000732421875
2023-10-17,151.6300048828125
2023-10-18,151.07000732421875
2023-10-19,151.17999267578125
2023-10-20,151.64999389648438
2023-10-23,152.1699981689453
2023-10-24,152.36000061035156
2023-10-25,151.6699981689453
2023-10-26,152.2899932861328
2023-10-27,152.66000366210938
2023-10-30,152.91000366210938
2023-10-31,153.13999938964844
2023-11-01,153.7899932861328
2023-11-02,154.47000122070312
2023-11-03,155.47999572753906
2023-11-06,154.30999755859375
2023-11-07,155.0500030517578
2023-11-08,155.7100067138672
2023-11-09,155.4199981689453
2023-11-10,154.6999969482422
2023-11-13,154.72000122070312
2023-11-14,156.22000122070312
2023-11-15,155.82000732421875
2023-11-16,156.72000122070312
2023-11-17,156.57000732421875
2023-11-20,156.44000244140625
2023-11-21,157.0399932861328
2023-11-22,156.99000549316406
2023-11-23,156.1699981689453
2023-11-24,156.0500030517578
2023-11-27,157.08999633789062
2023-11-28,157.83999633789062
2023-11-29,158.77000427246094
2023-11-30,158.30999755859375
2023-12-01,159.7899932861328
2023-12-04,159.6300048828125
2023-12-05,161.0500030517578
2023-12-06,161.5800018310547
2023-12-07,161.75999450683594
2023-12-08,160.63999938964844
2023-12-11,160.55999755859375
2023-12-12,161.14999389648438
2023-12-13,161.85000610351562
2023-12-14,163.02000427246094
2023-12-15,164.1999969482422
2023-12-18,163.47000122070312
2023-12-19,164.47000122070312
2023-12-20,164.9600067138672
2023-12-21,165.4199981689453
2023-12-22,165.52999877929688
2023-12-27,166.30999755859375
2023-12-28,165.4600067138672
2023-12-29,164.27000427246094
2024-01-02,163.80999755859375
2024-01-03,164.50999450683594
2024-01-04,163.38999938964844
2024-01-05,162.94000244140625
2024-01-08,163.14999389648438
2024-01-09,162.35000610351562
2024-01-10,162.16000366210938
2024-01-11,162.4199981689453
2024-01-12,163.38999938964844
2024-01-15,162.63999938964844
2024-01-16,162.52000427246094
2024-01-17,161.4199981689453
2024-01-18,161.3300018310547
