Date,EM1015.MI
2008-05-06,119.04000091552734
2008-05-07,118.7699966430664
2008-05-08,119.33999633789062
2008-05-09,120.05999755859375
2008-05-12,119.93000030517578
2008-05-13,120.1500015258789
2008-05-14,118.62999725341797
2008-05-15,117.98999786376953
2008-05-16,118.44000244140625
2008-05-19,119.20999908447266
2008-05-20,118.77999877929688
2008-05-21,118.33000183105469
2008-05-22,118.30999755859375
2008-05-23,118.23999786376953
2008-05-26,118.0999984741211
2008-05-27,118.0199966430664
2008-05-28,117.5199966430664
2008-05-29,116.80000305175781
2008-05-30,116.63999938964844
2008-06-02,117.33000183105469
2008-06-03,117.29000091552734
2008-06-04,117.26000213623047
2008-06-05,116.6500015258789
2008-06-06,116.69000244140625
2008-06-09,116.87000274658203
2008-06-10,115.87000274658203
2008-06-11,115.77999877929688
2008-06-12,114.81999969482422
2008-06-13,114.73999786376953
2008-06-16,114.69999694824219
2008-06-17,114.94999694824219
2008-06-18,115.12999725341797
2008-06-19,115.16000366210938
2008-06-20,115.0999984741211
2008-06-23,115.63999938964844
2008-06-24,115.0999984741211
2008-06-25,115.05999755859375
2008-06-26,115.33000183105469
2008-06-27,115.7300033569336
2008-06-30,115.41999816894531
2008-07-01,115.02999877929688
2008-07-02,114.48999786376953
2008-07-03,114.55000305175781
2008-07-04,115.58000183105469
2008-07-07,116.4000015258789
2008-07-08,116.55999755859375
2008-07-09,116.48999786376953
2008-07-10,117.02999877929688
2008-07-11,116.80999755859375
2008-07-14,116.47000122070312
2008-07-15,117.13999938964844
2008-07-16,117.2300033569336
2008-07-17,116.68000030517578
2008-07-18,116.69999694824219
2008-07-21,115.5999984741211
2008-07-22,115.58000183105469
2008-07-23,115.1500015258789
2008-07-24,115.81999969482422
2008-07-25,116.5199966430664
2008-07-28,115.95999908447266
2008-07-29,116.4000015258789
2008-07-30,117.05999755859375
2008-07-31,117.30999755859375
2008-08-01,117.93000030517578
2008-08-04,118.19000244140625
2008-08-05,118.19999694824219
2008-08-06,118.6500015258789
2008-08-07,118.61000061035156
2008-08-08,119.16999816894531
2008-08-11,119.20999908447266
2008-08-12,119.33999633789062
2008-08-13,119.26000213623047
2008-08-14,119.55999755859375
2008-08-18,120.27999877929688
2008-08-19,120.30000305175781
2008-08-20,119.83000183105469
2008-08-21,120.1500015258789
2008-08-22,119.83999633789062
2008-08-25,119.87999725341797
2008-08-26,120.45999908447266
2008-08-27,120.4000015258789
2008-08-28,119.8499984741211
2008-08-29,120.2699966430664
2008-09-01,120.36000061035156
2008-09-02,119.54000091552734
2008-09-03,120.38999938964844
2008-09-04,119.94000244140625
2008-09-05,120.94000244140625
2008-09-08,120.05999755859375
2008-09-09,120.30000305175781
2008-09-10,120.55000305175781
2008-09-11,120.3499984741211
2008-09-12,119.83999633789062
2008-09-15,119.80999755859375
2008-09-16,120.58999633789062
2008-09-17,120.19000244140625
2008-09-18,119.91000366210938
2008-09-19,119.16999816894531
2008-09-22,118.4000015258789
2008-09-23,118.33999633789062
2008-09-24,118.81999969482422
2008-09-25,118.81999969482422
2008-09-26,119.04000091552734
2008-09-29,119.41999816894531
2008-09-30,119.91999816894531
2008-10-01,120.20999908447266
2008-10-02,119.91999816894531
2008-10-03,121.5
2008-10-06,122.66999816894531
2008-10-07,123.30000305175781
2008-10-08,123.94000244140625
2008-10-09,121.47000122070312
2008-10-10,122.13999938964844
2008-10-13,119.43000030517578
2008-10-14,119.98999786376953
2008-10-15,120.37999725341797
2008-10-16,120.04000091552734
2008-10-17,120.41000366210938
2008-10-20,120.75
2008-10-21,121.29000091552734
2008-10-22,122.12000274658203
2008-10-23,122.41999816894531
2008-10-24,123.02999877929688
2008-10-27,122.55000305175781
2008-10-28,121.56999969482422
2008-10-29,121.7300033569336
2008-10-30,120.3499984741211
2008-10-31,120.45999908447266
2008-11-03,119.12000274658203
2008-11-04,119.75
2008-11-05,120.6500015258789
2008-11-06,120.77999877929688
2008-11-07,122.05000305175781
2008-11-10,122.51000213623047
2008-11-11,122.58000183105469
2008-11-12,122.63999938964844
2008-11-13,122.58999633789062
2008-11-14,122.44999694824219
2008-11-17,122.97000122070312
2008-11-18,123.23999786376953
2008-11-19,124.0199966430664
2008-11-20,125.20999908447266
2008-11-21,125.5199966430664
2008-11-24,125.48999786376953
2008-11-25,125.44999694824219
2008-11-26,126.4000015258789
2008-11-27,126.31999969482422
2008-11-28,126.56999969482422
2008-12-01,126.80999755859375
2008-12-02,127.41000366210938
2008-12-03,128.74000549316406
2008-12-04,129.08999633789062
2008-12-05,127.80000305175781
2008-12-08,126.69000244140625
2008-12-09,126.38999938964844
2008-12-10,126.20999908447266
2008-12-11,126.12999725341797
2008-12-12,126.16000366210938
2008-12-15,125.45999908447266
2008-12-16,125.2699966430664
2008-12-17,127.52999877929688
2008-12-18,127.25
2008-12-19,127.55999755859375
2008-12-22,127.12999725341797
2008-12-23,127.69999694824219
2008-12-29,127.83999633789062
2008-12-30,127.4800033569336
2009-01-02,127.3499984741211
2009-01-05,127.43000030517578
2009-01-06,127.06999969482422
2009-01-07,126.23999786376953
2009-01-08,125.22000122070312
2009-01-09,126.77999877929688
2009-01-12,126.48999786376953
2009-01-13,126.36000061035156
2009-01-14,125.83000183105469
2009-01-15,126.91999816894531
2009-01-16,126.43000030517578
2009-01-19,125.36000061035156
2009-01-20,125.19999694824219
2009-01-21,124.5999984741211
2009-01-22,123.70999908447266
2009-01-23,122.9800033569336
2009-01-26,121.47000122070312
2009-01-27,121.8499984741211
2009-01-28,123.25
2009-01-29,124.52999877929688
2009-01-30,124.4000015258789
2009-02-02,124.4800033569336
2009-02-03,124.56999969482422
2009-02-04,124.3499984741211
2009-02-05,124.3499984741211
2009-02-06,124.51000213623047
2009-02-09,124.13999938964844
2009-02-10,124.4000015258789
2009-02-11,124.75
2009-02-12,124.97000122070312
2009-02-13,124.44000244140625
2009-02-16,124.5
2009-02-17,124.12999725341797
2009-02-18,124.93000030517578
2009-02-19,124.33000183105469
2009-02-20,124.94000244140625
2009-02-23,125.12000274658203
2009-02-24,125.44999694824219
2009-02-25,125.19999694824219
2009-02-26,124.37000274658203
2009-02-27,124.55000305175781
2009-03-02,124.72000122070312
2009-03-03,124.4800033569336
2009-03-04,123.58999633789062
2009-03-05,123.41000366210938
2009-03-06,125.44999694824219
2009-03-09,125.62000274658203
2009-03-10,125.43000030517578
2009-03-11,124.76000213623047
2009-03-12,125.11000061035156
2009-03-13,124.7699966430664
2009-03-16,125.02999877929688
2009-03-17,125.19999694824219
2009-03-18,124.5999984741211
2009-03-19,126.13999938964844
2009-03-20,126.83999633789062
2009-03-23,127.4000015258789
2009-03-24,126.73999786376953
2009-03-25,126.30999755859375
2009-03-26,126.6500015258789
2009-03-27,127.0999984741211
2009-03-30,127.0999984741211
2009-03-31,126.86000061035156
2009-04-01,127.0999984741211
2009-04-02,127.23999786376953
2009-04-03,126.83000183105469
2009-04-06,126.70999908447266
2009-04-07,126.47000122070312
2009-04-08,126.52999877929688
2009-04-09,126.0999984741211
2009-04-14,126.70999908447266
2009-04-15,126.95999908447266
2009-04-16,127.04000091552734
2009-04-17,127.20999908447266
2009-04-20,127.02999877929688
2009-04-21,127.91999816894531
2009-04-22,127.9800033569336
2009-04-23,127.98999786376953
2009-04-24,128.52000427246094
2009-04-27,128.88999938964844
2009-04-28,128.99000549316406
2009-04-29,128.39999389648438
2009-04-30,128.58999633789062
2009-05-04,128.82000732421875
2009-05-05,128.8699951171875
2009-05-06,129.17999267578125
2009-05-07,129.02999877929688
2009-05-08,128.25
2009-05-11,128.55999755859375
2009-05-12,128.52999877929688
2009-05-13,127.58000183105469
2009-05-14,128.00999450683594
2009-05-15,128.1199951171875
2009-05-18,128.25
2009-05-19,127.73999786376953
2009-05-20,127.55999755859375
2009-05-21,127.7699966430664
2009-05-22,127.30000305175781
2009-05-25,126.47000122070312
2009-05-26,126.6500015258789
2009-05-27,126.0
2009-05-28,125.5999984741211
2009-05-29,125.9000015258789
2009-06-01,125.76000213623047
2009-06-02,125.33000183105469
2009-06-03,125.48999786376953
2009-06-04,125.66999816894531
2009-06-05,125.11000061035156
2009-06-08,124.73999786376953
2009-06-09,125.0199966430664
2009-06-10,125.0
2009-06-11,124.62000274658203
2009-06-12,125.4800033569336
2009-06-15,126.0999984741211
2009-06-16,126.2300033569336
2009-06-17,126.6500015258789
2009-06-18,126.51000213623047
2009-06-19,125.9000015258789
2009-06-22,126.83000183105469
2009-06-23,126.5199966430664
2009-06-24,126.73999786376953
2009-06-25,126.9800033569336
2009-06-26,127.0199966430664
2009-06-29,127.72000122070312
2009-06-30,128.0800018310547
2009-07-01,127.93000030517578
2009-07-02,128.02000427246094
2009-07-03,128.4199981689453
2009-07-06,128.77000427246094
2009-07-07,128.3699951171875
2009-07-08,128.6199951171875
2009-07-09,128.61000061035156
2009-07-10,128.50999450683594
2009-07-13,128.92999267578125
2009-07-14,128.30999755859375
2009-07-15,128.47999572753906
2009-07-16,128.41000366210938
2009-07-17,129.08999633789062
2009-07-20,128.52000427246094
2009-07-21,129.02000427246094
2009-07-22,129.64999389648438
2009-07-23,129.67999267578125
2009-07-24,129.52000427246094
2009-07-27,129.25999450683594
2009-07-28,129.6199951171875
2009-07-29,130.57000732421875
2009-07-30,130.67999267578125
2009-07-31,131.7100067138672
2009-08-03,132.47999572753906
2009-08-04,132.39999389648438
2009-08-05,132.3800048828125
2009-08-06,132.58999633789062
2009-08-07,132.39999389648438
2009-08-10,131.83999633789062
2009-08-11,132.33999633789062
2009-08-12,132.1999969482422
2009-08-13,131.97000122070312
2009-08-14,132.61000061035156
2009-08-17,133.30999755859375
2009-08-18,133.2899932861328
2009-08-19,133.66000366210938
2009-08-20,133.77000427246094
2009-08-21,133.83999633789062
2009-08-24,133.5399932861328
2009-08-25,133.69000244140625
2009-08-26,134.17999267578125
2009-08-27,134.17999267578125
2009-08-28,133.5800018310547
2009-08-31,133.88999938964844
2009-09-01,133.72999572753906
2009-09-02,133.2899932861328
2009-09-03,133.00999450683594
2009-09-04,132.6999969482422
2009-09-07,132.41000366210938
2009-09-08,132.58999633789062
2009-09-09,132.63999938964844
2009-09-10,132.3699951171875
2009-09-11,133.39999389648438
2009-09-14,133.8800048828125
2009-09-15,133.75999450683594
2009-09-16,133.86000061035156
2009-09-17,133.5399932861328
2009-09-18,133.66000366210938
2009-09-21,133.25
2009-09-22,132.77999877929688
2009-09-23,133.33999633789062
2009-09-24,133.9499969482422
2009-09-25,134.44000244140625
2009-09-28,134.72000122070312
2009-09-29,134.57000732421875
2009-09-30,134.74000549316406
2009-10-01,134.17999267578125
2009-10-02,134.27000427246094
2009-10-05,135.11000061035156
2009-10-06,134.74000549316406
2009-10-07,135.10000610351562
2009-10-08,135.16000366210938
2009-10-09,135.02999877929688
2009-10-12,134.3699951171875
2009-10-13,134.61000061035156
2009-10-14,134.02999877929688
2009-10-15,133.55999755859375
2009-10-16,133.07000732421875
2009-10-19,133.30999755859375
2009-10-20,133.92999267578125
2009-10-21,133.9199981689453
2009-10-22,134.19000244140625
2009-10-23,133.8699951171875
2009-10-26,133.5
2009-10-27,133.75
2009-10-28,134.69000244140625
2009-10-29,134.41000366210938
2009-10-30,134.47000122070312
2009-11-02,134.7100067138672
2009-11-03,134.9600067138672
2009-11-04,134.0800018310547
2009-11-05,133.83999633789062
2009-11-06,133.91000366210938
2009-11-09,133.86000061035156
2009-11-10,134.47999572753906
2009-11-11,134.50999450683594
2009-11-12,135.14999389648438
2009-11-13,134.92999267578125
2009-11-16,134.57000732421875
2009-11-17,134.6300048828125
2009-11-18,135.0800018310547
2009-11-19,134.58999633789062
2009-11-20,134.60000610351562
2009-11-23,134.74000549316406
2009-11-24,134.75999450683594
2009-11-25,134.8000030517578
2009-11-26,135.0500030517578
2009-11-27,134.8000030517578
2009-11-30,135.32000732421875
2009-12-01,135.5500030517578
2009-12-02,135.8000030517578
2009-12-03,135.5399932861328
2009-12-04,135.7100067138672
2009-12-07,135.61000061035156
2009-12-08,135.50999450683594
2009-12-09,135.22000122070312
2009-12-10,134.5500030517578
2009-12-11,134.67999267578125
2009-12-14,135.24000549316406
2009-12-15,134.97000122070312
2009-12-16,134.7100067138672
2009-12-17,135.33999633789062
2009-12-18,135.75999450683594
2009-12-21,135.50999450683594
2009-12-22,134.89999389648438
2009-12-23,134.92999267578125
2009-12-28,134.39999389648438
2009-12-29,134.22999572753906
2009-12-30,133.89999389648438
2010-01-04,133.8000030517578
2010-01-05,133.9499969482422
2010-01-06,134.0399932861328
2010-01-07,134.0
2010-01-08,134.14999389648438
2010-01-11,134.3800048828125
2010-01-12,134.82000732421875
2010-01-13,
2010-01-14,134.0399932861328
2010-01-15,133.92999267578125
2010-01-18,134.41000366210938
2010-01-19,134.50999450683594
2010-01-20,134.39999389648438
2010-01-21,133.99000549316406
2010-01-22,134.36000061035156
2010-01-25,134.44000244140625
2010-01-26,135.05999755859375
2010-01-27,134.8300018310547
2010-01-28,133.9600067138672
2010-01-29,134.02000427246094
2010-02-01,134.61000061035156
2010-02-02,134.66000366210938
2010-02-03,134.5
2010-02-04,133.9499969482422
2010-02-05,134.69000244140625
2010-02-08,134.9499969482422
2010-02-09,134.55999755859375
2010-02-10,134.97999572753906
2010-02-11,135.50999450683594
2010-02-12,135.27999877929688
2010-02-15,135.1999969482422
2010-02-16,134.82000732421875
2010-02-17,135.14999389648438
2010-02-18,134.91000366210938
2010-02-19,134.4600067138672
2010-02-22,134.6699981689453
2010-02-23,135.14999389648438
2010-02-24,135.8300018310547
2010-02-25,135.80999755859375
2010-02-26,135.77000427246094
2010-03-01,136.41000366210938
2010-03-02,136.38999938964844
2010-03-03,136.60000610351562
2010-03-04,136.33999633789062
2010-03-05,136.55999755859375
2010-03-08,136.64999389648438
2010-03-09,136.8000030517578
2010-03-10,137.02000427246094
2010-03-11,136.97999572753906
2010-03-12,136.49000549316406
2010-03-15,137.00999450683594
2010-03-16,136.86000061035156
2010-03-17,137.2100067138672
2010-03-18,137.07000732421875
2010-03-19,136.66000366210938
2010-03-22,136.75
2010-03-23,137.5399932861328
2010-03-24,137.5399932861328
2010-03-25,137.05999755859375
2010-03-26,137.0399932861328
2010-03-29,137.0500030517578
2010-03-30,137.25
2010-03-31,137.3699951171875
2010-04-01,137.55999755859375
2010-04-06,137.32000732421875
2010-04-07,137.14999389648438
2010-04-08,136.9199981689453
2010-04-09,136.80999755859375
2010-04-12,137.05999755859375
2010-04-13,137.10000610351562
2010-04-14,137.0
2010-04-15,136.86000061035156
2010-04-16,136.94000244140625
2010-04-19,136.9199981689453
2010-04-20,136.60000610351562
2010-04-21,136.3800048828125
2010-04-22,135.94000244140625
2010-04-23,135.0800018310547
2010-04-26,135.10000610351562
2010-04-27,134.4600067138672
2010-04-28,133.36000061035156
2010-04-29,133.33999633789062
2010-04-30,134.4499969482422
2010-05-03,135.00999450683594
2010-05-04,135.07000732421875
2010-05-05,134.30999755859375
2010-05-06,133.30999755859375
2010-05-07,132.17999267578125
2010-05-10,135.52999877929688
2010-05-11,135.83999633789062
2010-05-12,136.05999755859375
2010-05-13,136.6999969482422
2010-05-14,137.07000732421875
2010-05-17,136.9199981689453
2010-05-18,136.69000244140625
2010-05-19,137.52999877929688
2010-05-20,137.25
2010-05-21,137.99000549316406
2010-05-24,138.0500030517578
2010-05-25,138.38999938964844
2010-05-26,137.72000122070312
2010-05-27,137.38999938964844
2010-05-28,137.1199951171875
2010-05-31,137.5
2010-06-01,137.52000427246094
2010-06-02,136.82000732421875
2010-06-03,135.39999389648438
2010-06-04,135.05999755859375
2010-06-07,135.05999755859375
2010-06-08,134.27999877929688
2010-06-09,135.0399932861328
2010-06-10,135.99000549316406
2010-06-11,136.1300048828125
2010-06-14,136.1699981689453
2010-06-15,135.35000610351562
2010-06-16,134.75999450683594
2010-06-17,134.22999572753906
2010-06-18,134.77999877929688
2010-06-21,135.17999267578125
2010-06-22,134.77000427246094
2010-06-23,134.64999389648438
2010-06-24,134.6699981689453
2010-06-25,134.44000244140625
2010-06-28,133.91000366210938
2010-06-29,134.41000366210938
2010-06-30,134.66000366210938
2010-07-01,134.9499969482422
2010-07-02,135.72000122070312
2010-07-05,136.38999938964844
2010-07-06,136.3300018310547
2010-07-07,135.9600067138672
2010-07-08,136.27999877929688
2010-07-09,136.05999755859375
2010-07-12,136.32000732421875
2010-07-13,136.3699951171875
2010-07-14,135.99000549316406
2010-07-15,135.7100067138672
2010-07-16,135.86000061035156
2010-07-19,136.4600067138672
2010-07-20,136.3300018310547
2010-07-21,136.63999938964844
2010-07-22,136.5500030517578
2010-07-23,136.47109985351562
2010-07-26,136.50999450683594
2010-07-27,137.02000427246094
2010-07-28,137.07000732421875
2010-07-29,137.41000366210938
2010-07-30,137.42999267578125
2010-08-02,137.69000244140625
2010-08-03,138.17999267578125
2010-08-04,138.75999450683594
2010-08-05,138.9199981689453
2010-08-06,139.5500030517578
2010-08-09,139.97000122070312
2010-08-10,139.5800018310547
2010-08-11,139.6300048828125
2010-08-12,139.8000030517578
2010-08-13,139.3800048828125
2010-08-16,139.5500030517578
2010-08-17,139.85000610351562
2010-08-18,140.2720947265625
2010-08-19,140.52999877929688
2010-08-20,140.7794952392578
2010-08-23,140.72740173339844
2010-08-24,140.9010009765625
2010-08-25,141.29420471191406
2010-08-26,141.293701171875
2010-08-27,141.4384002685547
2010-08-30,141.0131072998047
2010-08-31,141.14439392089844
2010-09-01,140.99569702148438
2010-09-02,140.61500549316406
2010-09-03,140.6885986328125
2010-09-06,139.99420166015625
2010-09-07,139.835693359375
2010-09-08,140.10479736328125
2010-09-09,139.83349609375
2010-09-10,139.64349365234375
2010-09-13,138.6605987548828
2010-09-14,139.06959533691406
2010-09-15,138.8184051513672
2010-09-16,138.15139770507812
2010-09-17,137.88099670410156
2010-09-20,137.56170654296875
2010-09-21,137.53680419921875
2010-09-22,138.70730590820312
2010-09-23,138.89259338378906
2010-09-24,138.83799743652344
2010-09-27,138.78599548339844
2010-09-28,138.95889282226562
2010-09-29,138.8520965576172
2010-09-30,139.4532012939453
2010-10-01,139.6584930419922
2010-10-04,140.31260681152344
2010-10-05,140.4427947998047
2010-10-06,140.4875946044922
2010-10-07,140.47979736328125
2010-10-08,140.56100463867188
2010-10-11,140.84609985351562
2010-10-12,141.45730590820312
2010-10-13,140.82090759277344
2010-10-14,141.2772979736328
2010-10-15,140.95089721679688
2010-10-18,141.0552978515625
2010-10-19,141.14739990234375
2010-10-20,140.6092071533203
2010-10-21,140.10580444335938
2010-10-22,139.6427001953125
2010-10-25,139.98179626464844
2010-10-26,140.10940551757812
2010-10-27,139.4539031982422
2010-10-28,138.44769287109375
2010-10-29,138.41969299316406
2010-11-01,139.04010009765625
2010-11-02,138.50430297851562
2010-11-03,138.94610595703125
2010-11-04,138.1367950439453
2010-11-05,138.25469970703125
2010-11-08,138.19039916992188
2010-11-09,137.62159729003906
2010-11-10,137.5211944580078
2010-11-11,136.57769775390625
2010-11-12,135.5670928955078
2010-11-15,136.2200927734375
2010-11-16,136.18389892578125
2010-11-17,135.6865997314453
2010-11-18,135.18380737304688
2010-11-19,134.9403076171875
2010-11-22,135.4326934814453
2010-11-23,135.43820190429688
2010-11-24,134.28900146484375
2010-11-25,133.71319580078125
2010-11-26,133.3542022705078
2010-11-29,132.9329071044922
2010-11-30,130.78640747070312
2010-12-01,131.6864013671875
2010-12-02,132.10389709472656
2010-12-03,133.89239501953125
2010-12-06,133.02589416503906
2010-12-07,132.49240112304688
2010-12-08,132.36570739746094
2010-12-09,132.6378936767578
2010-12-10,132.2707977294922
2010-12-13,132.42250061035156
2010-12-14,132.05670166015625
2010-12-15,131.45469665527344
2010-12-16,131.8061065673828
2010-12-17,131.53050231933594
2010-12-20,131.80459594726562
2010-12-21,131.84300231933594
2010-12-22,131.72940063476562
2010-12-23,131.98480224609375
2010-12-24,
2010-12-27,130.91819763183594
2010-12-28,131.4053955078125
2010-12-29,131.2617950439453
2010-12-30,130.9510955810547
2010-12-31,
2011-01-03,131.54750061035156
2011-01-04,131.90240478515625
2011-01-05,132.63519287109375
2011-01-06,131.52200317382812
2011-01-07,130.78750610351562
2011-01-10,130.68980407714844
2011-01-11,130.71060180664062
2011-01-12,131.47500610351562
2011-01-13,131.74169921875
2011-01-14,132.477294921875
2011-01-17,132.02560424804688
2011-01-18,131.48590087890625
2011-01-19,131.21620178222656
2011-01-20,131.60110473632812
2011-01-21,131.79750061035156
2011-01-24,132.45750427246094
2011-01-25,132.31570434570312
2011-01-26,131.65679931640625
2011-01-27,131.05470275878906
2011-01-28,130.77389526367188
2011-01-31,131.4091033935547
2011-02-01,131.78570556640625
2011-02-02,132.3874053955078
2011-02-03,132.36459350585938
2011-02-04,132.4694061279297
2011-02-07,131.84719848632812
2011-02-08,131.464599609375
2011-02-09,131.2050018310547
2011-02-10,130.7917938232422
2011-02-11,130.9882049560547
2011-02-14,130.66549682617188
2011-02-15,130.41189575195312
2011-02-16,130.63169860839844
2011-02-17,130.7758026123047
2011-02-18,131.15379333496094
2011-02-21,131.1352996826172
2011-02-22,131.52490234375
2011-02-23,131.61199951171875
2011-02-24,131.2425994873047
2011-02-25,131.15989685058594
2011-02-28,131.181396484375
2011-03-01,131.2230987548828
2011-03-02,131.19320678710938
2011-03-03,130.82510375976562
2011-03-04,130.20469665527344
2011-03-07,130.08920288085938
2011-03-08,130.0240936279297
2011-03-09,129.47560119628906
2011-03-10,129.8751983642578
2011-03-11,130.36419677734375
2011-03-14,131.26710510253906
2011-03-15,132.21080017089844
2011-03-16,132.3468017578125
2011-03-17,132.3173065185547
2011-03-18,132.16610717773438
2011-03-21,131.906005859375
2011-03-22,131.4293975830078
2011-03-23,131.2545928955078
2011-03-24,131.1781005859375
2011-03-25,131.03689575195312
2011-03-28,130.8303985595703
2011-03-29,130.82290649414062
2011-03-30,130.62680053710938
2011-03-31,130.77540588378906
2011-04-01,129.81829833984375
2011-04-04,130.06700134277344
2011-04-05,130.26190185546875
2011-04-06,130.4416961669922
2011-04-07,130.08389282226562
2011-04-08,130.335205078125
2011-04-11,130.17019653320312
2011-04-12,130.49220275878906
2011-04-13,130.7584991455078
2011-04-14,130.49009704589844
2011-04-15,130.04600524902344
2011-04-18,129.9105987548828
2011-04-19,130.1156005859375
2011-04-20,130.0648956298828
2011-04-21,130.08680725097656
2011-04-26,129.78909301757812
2011-04-27,129.42489624023438
2011-04-28,129.36849975585938
2011-04-29,130.064697265625
2011-05-02,130.2803955078125
2011-05-03,130.63929748535156
2011-05-04,130.54299926757812
2011-05-05,129.8513946533203
2011-05-06,130.7989044189453
2011-05-09,130.8878936767578
2011-05-10,131.2239990234375
2011-05-11,131.21009826660156
2011-05-12,131.36380004882812
2011-05-13,131.53280639648438
2011-05-16,131.61900329589844
2011-05-17,131.58340454101562
2011-05-18,131.65499877929688
2011-05-19,131.14430236816406
2011-05-20,131.1920928955078
2011-05-23,130.9490966796875
2011-05-24,130.9553985595703
2011-05-25,131.4019012451172
2011-05-26,131.63900756835938
2011-05-27,131.9228973388672
2011-05-30,131.5529022216797
2011-05-31,131.75599670410156
2011-06-01,131.4134979248047
2011-06-02,132.20779418945312
2011-06-03,132.53109741210938
2011-06-06,132.3824005126953
2011-06-07,131.41799926757812
2011-06-08,131.62879943847656
2011-06-09,131.28089904785156
2011-06-10,131.64590454101562
2011-06-13,131.55459594726562
2011-06-14,131.31320190429688
2011-06-15,130.62570190429688
2011-06-16,130.45620727539062
2011-06-17,130.87869262695312
2011-06-20,130.74490356445312
2011-06-21,130.89120483398438
2011-06-22,130.7866973876953
2011-06-23,130.9185028076172
2011-06-24,130.6804962158203
2011-06-27,130.37139892578125
2011-06-28,130.3592071533203
2011-06-29,130.37530517578125
2011-06-30,130.7801055908203
2011-07-01,130.8343963623047
2011-07-04,131.0063934326172
2011-07-05,130.62289428710938
2011-07-06,130.08909606933594
2011-07-07,129.45249938964844
2011-07-08,129.59689331054688
2011-07-11,128.1385955810547
2011-07-12,128.2093048095703
2011-07-13,128.2657012939453
2011-07-14,127.89739990234375
2011-07-15,127.64510345458984
2011-07-18,126.83329772949219
2011-07-19,127.84590148925781
2011-07-20,128.42799377441406
2011-07-21,129.0959930419922
2011-07-22,130.0247039794922
2011-07-25,128.81179809570312
2011-07-26,129.298095703125
2011-07-27,129.50660705566406
2011-07-28,129.14100646972656
2011-07-29,129.1851043701172
2011-08-01,128.9593048095703
2011-08-02,128.40640258789062
2011-08-03,128.53599548339844
2011-08-04,127.98660278320312
2011-08-05,129.00100708007812
2011-08-08,132.00559997558594
2011-08-09,131.8990020751953
2011-08-10,132.60769653320312
2011-08-11,132.3050994873047
2011-08-12,133.1239013671875
2011-08-15,
2011-08-16,133.789794921875
2011-08-17,134.65750122070312
2011-08-18,135.09869384765625
2011-08-19,135.14529418945312
2011-08-22,135.2064971923828
2011-08-23,134.7183074951172
2011-08-24,133.7606964111328
2011-08-25,133.71890258789062
2011-08-26,133.7313995361328
2011-08-29,133.47059631347656
2011-08-30,133.69239807128906
2011-08-31,132.80880737304688
2011-09-01,132.6988983154297
2011-09-02,132.4429931640625
2011-09-05,131.4398956298828
2011-09-06,131.70849609375
2011-09-07,133.0561981201172
